inventory_id,store_id,film_id,title,rating,rental_rate,category,rental_count,total_revenue,last_rental_date
1242,2,274,Egg Igby,PG,2.99,Documentary,5,17.97,2005-08-19 08:08:04
1247,2,275,Egypt Tenenbaums,PG,0.99,Horror,5,17.96,2005-08-21 15:36:34
1253,1,277,Elephant Trojan,PG-13,4.99,Horror,5,27.96,2005-08-22 16:15:33
1254,1,277,Elephant Trojan,PG-13,4.99,Horror,5,17.97,2005-08-21 13:10:40
1257,1,278,Elf Murder,NC-17,4.99,Music,5,23.96,2005-08-21 08:08:43
1258,1,279,Elizabeth Shane,NC-17,4.99,Sports,5,19.96,2005-08-19 07:06:34
1259,1,279,Elizabeth Shane,NC-17,4.99,Sports,5,16.97,2005-08-21 14:51:52
1264,2,280,Empire Malkovich,G,0.99,Children,5,5.96,2005-08-20 10:53:49
1265,2,280,Empire Malkovich,G,0.99,Children,5,4.96,2005-08-16 22:51:20
1273,1,282,Encounters Curtain,NC-17,0.99,Drama,5,4.96,2005-08-23 13:25:08
1278,1,283,Ending Crowds,NC-17,0.99,New,5,8.96,2005-08-18 20:37:13
1281,1,284,Enemy Odds,NC-17,4.99,Music,5,26.96,2005-08-19 00:16:54
1283,1,284,Enemy Odds,NC-17,4.99,Music,5,26.96,2005-08-20 13:20:09
1286,2,284,Enemy Odds,NC-17,4.99,Music,5,30.96,2005-08-21 10:10:01
1287,2,284,Enemy Odds,NC-17,4.99,Music,5,23.96,2005-08-21 07:19:57
1288,1,285,English Bulworth,PG-13,0.99,Sci-Fi,5,14.96,2005-08-17 20:29:56
1290,1,285,English Bulworth,PG-13,0.99,Sci-Fi,5,19.96,2005-08-18 11:55:42
1293,2,285,English Bulworth,PG-13,0.99,Sci-Fi,5,10.96,2005-08-23 18:43:11
1294,2,285,English Bulworth,PG-13,0.99,Sci-Fi,5,12.96,2005-08-21 00:59:01
1299,2,286,Enough Raging,NC-17,2.99,Travel,5,12.96,2005-08-17 16:28:53
1300,1,287,Entrapment Satisfaction,R,0.99,Action,5,18.96,2005-08-20 22:18:53
1303,2,287,Entrapment Satisfaction,R,0.99,Action,5,11.96,2005-08-20 23:16:07
1308,2,288,Escape Metropolis,R,2.99,Travel,5,11.96,2005-08-23 12:47:16
1313,1,290,Everyone Craft,PG,0.99,Foreign,5,9.96,2005-08-20 11:42:01
1314,1,290,Everyone Craft,PG,0.99,Foreign,5,7.96,2005-08-23 19:11:29
1321,1,292,Excitement Eve,G,0.99,Action,5,16.96,2005-08-21 03:00:03
1326,1,293,Exorcist Sting,G,2.99,Sports,5,17.96,2005-08-19 17:31:20
1334,2,294,Expecations Natural,PG-13,4.99,Travel,5,23.96,2005-08-20 02:07:06
1337,1,295,Expendable Stallion,PG,0.99,Documentary,5,17.96,2005-08-22 13:44:32
1338,1,295,Expendable Stallion,PG,0.99,Documentary,5,7.96,2005-08-20 15:59:56
1343,1,296,Express Lonely,R,2.99,Sci-Fi,5,15.96,2005-08-17 05:35:52
1349,1,298,Eyes Driving,PG-13,2.99,Sci-Fi,5,11.97,2005-08-18 00:46:01
1352,2,298,Eyes Driving,PG-13,2.99,Sci-Fi,5,18.96,2005-08-18 04:15:43
1354,1,299,Factory Dragon,PG-13,0.99,Travel,5,3.96,2005-08-19 12:14:14
1356,1,299,Factory Dragon,PG-13,0.99,Travel,5,10.96,2005-08-19 20:55:23
1359,1,300,Falcon Volume,PG-13,4.99,Animation,5,23.96,2005-08-18 16:59:37
1363,2,300,Falcon Volume,PG-13,4.99,Animation,5,19.96,2005-08-20 03:41:41
1364,1,301,Family Sweet,R,0.99,Horror,5,13.96,2005-08-23 07:25:38
1366,1,301,Family Sweet,R,0.99,Horror,5,6.96,2005-08-18 15:32:54
1369,2,301,Family Sweet,R,0.99,Horror,5,13.95,2006-02-14 15:16:03
1380,1,303,Fantasy Troopers,PG-13,0.99,Action,5,6.96,2005-08-19 01:48:33
1381,1,303,Fantasy Troopers,PG-13,0.99,Action,5,8.96,2005-08-18 05:44:29
1382,2,303,Fantasy Troopers,PG-13,0.99,Action,5,6.96,2005-08-21 11:21:46
1383,2,303,Fantasy Troopers,PG-13,0.99,Action,5,5.97,2005-08-19 12:53:53
1385,1,304,Fargo Gandhi,G,2.99,Children,5,13.96,2005-08-20 12:17:27
1387,1,304,Fargo Gandhi,G,2.99,Children,5,13.96,2005-08-17 15:37:34
1388,2,304,Fargo Gandhi,G,2.99,Children,5,21.96,2005-08-21 08:30:43
1392,1,305,Fatal Haunted,PG,2.99,New,5,16.96,2005-08-19 12:00:28
1393,1,305,Fatal Haunted,PG,2.99,New,5,15.96,2005-08-17 06:39:30
1395,2,305,Fatal Haunted,PG,2.99,New,5,13.96,2005-08-22 06:07:10
1396,2,305,Fatal Haunted,PG,2.99,New,5,17.96,2005-08-22 23:55:51
1398,1,306,Feathers Metal,PG-13,0.99,Games,5,9.97,2005-08-20 17:02:37
1400,1,307,Fellowship Autumn,NC-17,4.99,Travel,5,20.96,2005-08-20 23:59:02
1404,2,307,Fellowship Autumn,NC-17,4.99,Travel,5,25.96,2005-08-19 12:42:28
1409,2,308,Ferris Mother,PG,2.99,Comedy,5,15.96,2005-08-22 01:18:37
1411,1,309,Feud Frogmen,R,0.99,Family,5,3.96,2005-08-19 16:22:14
1412,2,309,Feud Frogmen,R,0.99,Family,5,6.96,2005-08-18 19:10:41
1413,2,309,Feud Frogmen,R,0.99,Family,5,6.96,2005-08-22 16:11:32
1414,2,309,Feud Frogmen,R,0.99,Family,5,2.97,2005-08-18 11:40:09
1428,1,313,Fidelity Devil,G,4.99,Horror,5,21.97,2005-08-19 20:18:36
1434,1,314,Fight Jawbreaker,R,0.99,Animation,5,14.96,2005-08-20 18:18:06
1438,2,314,Fight Jawbreaker,R,0.99,Animation,5,8.96,2005-08-21 00:37:00
1441,2,315,Finding Anaconda,R,0.99,Family,5,8.97,2005-08-17 16:23:04
1446,1,317,Fireball Philadelphia,PG,0.99,Comedy,5,14.96,2005-08-22 19:41:37
1449,2,317,Fireball Philadelphia,PG,0.99,Comedy,5,11.96,2005-08-22 01:27:57
1453,1,319,Fish Opus,R,2.99,Sci-Fi,5,12.97,2005-08-22 21:45:57
1457,2,319,Fish Opus,R,2.99,Sci-Fi,5,18.96,2005-08-18 17:49:28
1464,2,320,Flamingos Connecticut,PG-13,4.99,New,5,23.96,2005-08-20 12:40:53
1471,1,322,Flatliners Killer,G,2.99,Sports,5,13.96,2005-08-22 16:30:43
1474,2,322,Flatliners Killer,G,2.99,Sports,5,13.96,2005-08-18 04:42:02
1489,2,326,Flying Hook,NC-17,2.99,Animation,5,17.96,2006-02-14 15:16:03
1494,1,327,Fool Mockingbird,PG,4.99,Action,5,34.96,2005-08-18 22:37:39
1496,2,327,Fool Mockingbird,PG,4.99,Action,5,35.96,2005-08-16 23:10:34
1498,2,328,Forever Candidate,NC-17,2.99,Children,5,14.96,2005-08-21 13:03:33
1505,2,329,Forrest Sons,R,2.99,Action,5,20.96,2005-08-18 21:07:28
1510,1,330,Forrester Comancheros,NC-17,4.99,Animation,5,21.96,2005-08-19 21:04:20
1514,1,331,Forward Temple,NC-17,2.99,Games,5,13.97,2005-08-19 13:08:19
1518,2,331,Forward Temple,NC-17,2.99,Games,5,8.97,2005-08-20 17:55:13
1520,2,331,Forward Temple,NC-17,2.99,Games,5,15.96,2005-08-21 20:14:58
1521,2,331,Forward Temple,NC-17,2.99,Games,5,14.96,2005-08-19 06:26:04
1523,1,333,Freaky Pocus,R,2.99,Music,5,11.96,2005-08-21 09:53:52
1525,2,333,Freaky Pocus,R,2.99,Music,5,11.96,2005-08-19 08:30:04
1527,1,334,Freddy Storm,NC-17,4.99,Horror,5,22.96,2005-08-23 00:30:26
1529,2,334,Freddy Storm,NC-17,4.99,Horror,5,19.96,2005-08-16 23:25:48
1536,1,336,French Holiday,PG,4.99,Documentary,5,21.96,2005-08-22 09:54:54
1554,1,341,Frost Head,PG,0.99,Classics,5,10.97,2005-08-19 22:20:49
1565,1,344,Fury Murder,PG-13,0.99,Children,5,14.96,2005-08-18 20:52:02
1567,1,344,Fury Murder,PG-13,0.99,Children,5,11.96,2005-08-22 06:05:38
1572,1,345,Gables Metropolis,PG,0.99,Family,5,16.96,2005-08-21 11:31:15
1573,2,345,Gables Metropolis,PG,0.99,Family,5,11.96,2005-08-22 10:06:28
1575,1,346,Galaxy Sweethearts,R,4.99,Classics,5,26.96,2005-08-22 23:17:41
1578,2,346,Galaxy Sweethearts,R,4.99,Classics,5,20.96,2005-08-18 09:49:52
1581,1,347,Games Bowfinger,PG-13,4.99,Travel,5,22.96,2005-08-20 10:03:45
1584,1,347,Games Bowfinger,PG-13,4.99,Travel,5,19.96,2005-08-22 08:42:32
1585,2,348,Gandhi Kwai,PG-13,0.99,Family,5,3.96,2005-08-19 12:22:52
1586,2,348,Gandhi Kwai,PG-13,0.99,Family,5,6.96,2005-08-19 00:20:37
1588,2,348,Gandhi Kwai,PG-13,0.99,Family,5,2.97,2005-08-21 05:25:59
1590,1,349,Gangs Pride,PG-13,2.99,Animation,5,16.97,2005-08-23 14:26:04
1591,1,349,Gangs Pride,PG-13,2.99,Animation,5,21.96,2005-08-21 13:59:08
1594,2,349,Gangs Pride,PG-13,2.99,Animation,5,11.96,2005-08-18 07:33:08
1602,2,350,Garden Island,G,4.99,Sci-Fi,5,23.97,2005-08-23 10:23:28
1613,2,352,Gathering Calendar,PG-13,0.99,Games,5,4.96,2005-08-22 01:09:04
1618,2,353,Gentlemen Stage,NC-17,2.99,Foreign,5,12.96,2005-08-18 16:17:50
1619,2,353,Gentlemen Stage,NC-17,2.99,Foreign,5,12.96,2005-08-22 01:17:18
1622,1,354,Ghost Groundhog,G,4.99,Children,5,22.96,2006-02-14 15:16:03
1625,2,355,Ghostbusters Elf,R,0.99,Animation,5,3.96,2005-08-23 12:12:05
1629,1,356,Giant Troopers,R,2.99,Children,5,17.96,2005-08-20 09:50:52
1632,2,356,Giant Troopers,R,2.99,Children,5,15.96,2005-08-20 01:36:34
1639,1,358,Gilmore Boiled,R,0.99,Classics,5,11.96,2005-08-18 10:53:12
1642,1,358,Gilmore Boiled,R,0.99,Classics,5,8.97,2005-08-20 23:26:40
1648,1,360,Glass Dying,G,0.99,Action,5,16.96,2005-08-23 15:58:05
1649,1,360,Glass Dying,G,0.99,Action,5,11.96,2005-08-17 00:39:54
1655,2,361,Gleaming Jawbreaker,NC-17,2.99,Sports,5,17.96,2005-08-19 12:44:38
1662,1,363,Go Purple,R,0.99,Music,5,3.96,2005-08-18 16:27:08
1675,1,366,Goldfinger Sensibility,G,0.99,Drama,5,12.97,2005-08-17 22:56:39
1677,1,366,Goldfinger Sensibility,G,0.99,Drama,5,8.96,2005-08-22 00:46:54
1681,1,367,Goldmine Tycoon,R,0.99,Sci-Fi,5,8.96,2005-08-17 01:19:52
1684,1,367,Goldmine Tycoon,R,0.99,Sci-Fi,5,3.96,2005-08-18 15:13:04
1686,2,367,Goldmine Tycoon,R,0.99,Sci-Fi,5,4.96,2005-08-22 12:47:45
1688,1,368,Gone Trouble,R,2.99,Drama,5,14.96,2005-08-22 19:16:04
1689,1,368,Gone Trouble,R,2.99,Drama,5,14.96,2005-08-18 11:41:47
1691,1,369,Goodfellas Salute,PG,4.99,Sci-Fi,5,20.97,2005-08-22 11:17:37
1697,2,369,Goodfellas Salute,PG,4.99,Sci-Fi,5,17.97,2005-08-21 23:02:02
1699,1,370,Gorgeous Bingo,R,2.99,Children,5,25.96,2005-08-17 05:11:07
1701,2,370,Gorgeous Bingo,R,2.99,Children,5,20.96,2006-02-14 15:16:03
1708,1,373,Graduate Lord,G,2.99,Children,5,12.96,2005-08-19 03:10:21
1711,2,373,Graduate Lord,G,2.99,Children,5,11.97,2005-08-17 16:22:05
1713,1,374,Graffiti Love,PG,0.99,Sci-Fi,5,5.96,2005-08-23 06:56:18
1714,1,374,Graffiti Love,PG,0.99,Sci-Fi,5,13.96,2005-08-23 15:03:58
1717,2,374,Graffiti Love,PG,0.99,Sci-Fi,5,7.96,2005-08-21 22:35:33
1718,2,374,Graffiti Love,PG,0.99,Sci-Fi,5,14.96,2005-08-17 04:44:33
1720,1,375,Grail Frankenstein,NC-17,2.99,Action,5,17.96,2006-02-14 15:16:03
1721,1,375,Grail Frankenstein,NC-17,2.99,Action,5,22.96,2005-08-22 23:13:10
1731,1,377,Grease Youth,G,0.99,Family,5,5.96,2005-08-20 17:22:35
1736,1,378,Greatest North,NC-17,2.99,Music,5,12.97,2005-08-22 04:26:34
1744,2,379,Greedy Roots,R,0.99,Drama,5,3.96,2005-08-21 08:37:15
1757,1,382,Grit Clockwork,PG,0.99,Games,5,15.96,2005-08-21 11:08:17
1758,1,382,Grit Clockwork,PG,0.99,Games,5,13.96,2005-08-23 13:46:27
1761,2,382,Grit Clockwork,PG,0.99,Games,5,17.96,2005-08-21 07:45:47
1763,2,382,Grit Clockwork,PG,0.99,Games,5,11.96,2005-08-22 18:35:59
1769,2,383,Groove Fiction,NC-17,0.99,Sports,5,8.96,2005-08-21 12:47:53
1774,1,385,Groundhog Uncut,PG-13,4.99,Comedy,5,17.97,2005-08-21 15:08:31
1777,2,385,Groundhog Uncut,PG-13,4.99,Comedy,5,19.96,2005-08-23 21:48:54
1780,1,387,Gun Bonnie,G,0.99,Games,5,11.96,2005-08-22 19:02:48
1781,2,387,Gun Bonnie,G,0.99,Games,5,5.96,2005-08-18 02:59:09
1783,2,387,Gun Bonnie,G,0.99,Games,5,3.96,2005-08-19 10:38:56
1785,1,388,Gunfight Moon,NC-17,0.99,Comedy,5,10.96,2005-08-20 19:02:16
1786,1,388,Gunfight Moon,NC-17,0.99,Comedy,5,7.96,2006-02-14 15:16:03
1789,2,388,Gunfight Moon,NC-17,0.99,Comedy,5,6.96,2005-08-21 08:36:03
1795,1,390,Guys Falcon,R,4.99,Sci-Fi,5,22.96,2005-08-22 04:31:50
1799,1,391,Half Outfield,PG-13,2.99,Family,5,13.96,2006-02-14 15:16:03
1800,1,391,Half Outfield,PG-13,2.99,Family,5,8.97,2006-02-14 15:16:03
1801,2,391,Half Outfield,PG-13,2.99,Family,5,9.97,2005-08-20 03:30:00
1810,1,393,Halloween Nuts,PG-13,2.99,Documentary,5,17.96,2005-08-23 06:02:35
1811,1,393,Halloween Nuts,PG-13,2.99,Documentary,5,11.96,2005-08-23 06:50:27
1814,1,394,Hamlet Wisdom,R,2.99,Sci-Fi,5,13.96,2005-08-18 23:44:00
1815,1,394,Hamlet Wisdom,R,2.99,Sci-Fi,5,12.96,2005-08-19 10:40:10
1816,1,395,Handicap Boondock,R,0.99,Action,5,5.96,2005-08-19 02:08:06
1817,1,395,Handicap Boondock,R,0.99,Action,5,4.96,2005-08-17 00:30:04
1818,1,395,Handicap Boondock,R,0.99,Action,5,13.96,2005-08-20 18:00:37
1819,2,395,Handicap Boondock,R,0.99,Action,5,4.96,2005-08-17 08:48:39
1822,2,396,Hanging Deep,G,4.99,Drama,5,27.96,2005-08-18 07:57:14
1824,2,396,Hanging Deep,G,4.99,Drama,5,22.96,2005-08-17 13:09:01
1825,2,396,Hanging Deep,G,4.99,Drama,5,19.96,2005-08-19 07:20:39
1827,1,397,Hanky October,NC-17,2.99,Sci-Fi,5,17.96,2005-08-21 20:01:18
1828,1,397,Hanky October,NC-17,2.99,Sci-Fi,5,17.96,2005-08-22 01:43:29
1829,2,397,Hanky October,NC-17,2.99,Sci-Fi,5,23.96,2005-08-18 03:38:54
1833,2,398,Hanover Galaxy,NC-17,4.99,Music,5,26.96,2005-08-17 09:10:55
1842,1,401,Harold French,NC-17,0.99,Drama,5,5.96,2005-08-21 22:27:11
1850,1,403,Harry Idaho,PG-13,4.99,Drama,5,26.96,2005-08-23 15:36:05
1853,2,403,Harry Idaho,PG-13,4.99,Drama,5,18.97,2005-08-17 10:37:00
1859,1,406,Haunting Pianist,R,0.99,Games,5,9.96,2005-08-23 16:15:45
1862,2,406,Haunting Pianist,R,0.99,Games,5,13.96,2005-08-21 03:01:45
1866,1,407,Hawk Chill,PG-13,0.99,Documentary,5,10.96,2005-08-20 20:42:12
1872,2,408,Head Stranger,R,4.99,Games,5,29.96,2005-08-18 09:12:52
1884,2,410,Heaven Freedom,PG,2.99,Comedy,5,13.96,2005-08-18 20:30:33
1885,2,410,Heaven Freedom,PG,2.99,Comedy,5,10.97,2005-08-23 14:42:07
1886,1,411,Heavenly Gun,NC-17,4.99,Music,5,20.96,2005-08-17 10:19:51
1890,1,412,Heavyweights Beast,G,4.99,Documentary,5,21.96,2005-08-20 12:21:05
1896,1,413,Hedwig Alter,NC-17,2.99,Comedy,5,11.96,2005-08-23 00:26:52
1897,1,413,Hedwig Alter,NC-17,2.99,Comedy,5,13.96,2005-08-23 08:42:40
1899,1,414,Hellfighters Sierra,PG,2.99,Foreign,5,23.96,2005-08-22 22:26:13
1905,1,415,High Encino,R,2.99,Horror,5,22.96,2005-08-21 15:10:50
1913,2,416,Highball Potter,R,0.99,Foreign,5,3.96,2005-08-22 09:43:18
1914,2,416,Highball Potter,R,0.99,Foreign,5,3.96,2005-08-23 02:48:24
1919,1,417,Hills Neighbors,G,0.99,Action,5,6.96,2005-08-17 07:34:05
1920,1,417,Hills Neighbors,G,0.99,Action,5,8.96,2005-08-18 14:21:11
1921,2,417,Hills Neighbors,G,0.99,Action,5,11.96,2005-08-17 19:44:46
1922,2,417,Hills Neighbors,G,0.99,Action,5,16.96,2005-08-21 21:15:23
1925,1,418,Hobbit Alien,PG-13,0.99,Drama,5,11.96,2005-08-18 17:09:42
1928,2,418,Hobbit Alien,PG-13,0.99,Drama,5,4.97,2005-08-20 09:07:52
1930,2,418,Hobbit Alien,PG-13,0.99,Drama,5,11.96,2005-08-22 13:06:26
1940,2,422,Hollow Jeopardy,NC-17,4.99,Sci-Fi,5,19.96,2005-08-22 11:49:16
1941,2,422,Hollow Jeopardy,NC-17,4.99,Sci-Fi,5,19.96,2005-08-21 10:02:05
1946,1,424,Holocaust Highball,R,0.99,Children,5,11.96,2005-08-22 03:55:02
1951,2,425,Holy Tadpole,R,0.99,Classics,5,9.96,2005-08-20 08:27:01
1954,2,426,Home Pity,R,4.99,Music,5,21.96,2005-08-18 11:33:34
1955,2,426,Home Pity,R,4.99,Music,5,22.96,2005-08-17 11:05:53
1962,1,428,Homicide Peach,PG-13,2.99,Family,5,9.97,2005-08-20 10:11:07
1966,1,429,Honey Ties,R,0.99,Sports,5,12.97,2005-08-20 02:58:42
1970,2,429,Honey Ties,R,0.99,Sports,5,12.96,2005-08-19 01:53:43
1983,2,432,Hope Tootsie,NC-17,2.99,Classics,5,23.96,2005-08-22 11:43:04
1986,1,433,Horn Working,PG,2.99,Animation,5,17.96,2005-08-18 19:16:47
1993,1,434,Horror Reign,R,0.99,Travel,5,16.96,2005-08-18 23:26:11
1995,2,434,Horror Reign,R,0.99,Travel,5,12.96,2005-08-21 03:51:52
1999,1,435,Hotel Happiness,PG-13,4.99,Foreign,5,20.96,2005-08-22 19:23:58
2001,1,436,Hours Rage,NC-17,0.99,New,5,4.96,2005-08-18 16:49:50
2008,2,437,House Dynamite,R,2.99,Family,5,9.97,2005-08-17 05:19:17
2010,2,437,House Dynamite,R,2.99,Family,5,13.96,2005-08-21 17:38:37
2021,2,439,Hunchback Impossible,PG-13,4.99,Drama,5,19.97,2006-02-14 15:16:03
2022,2,439,Hunchback Impossible,PG-13,4.99,Drama,5,22.96,2005-08-17 16:35:14
2026,2,440,Hunger Roof,G,0.99,Foreign,5,5.96,2006-02-14 15:16:03
2029,1,442,Hunting Musketeers,NC-17,2.99,Family,5,13.96,2005-08-23 08:57:11
2030,1,442,Hunting Musketeers,NC-17,2.99,Family,5,11.96,2005-08-23 00:31:57
2031,1,442,Hunting Musketeers,NC-17,2.99,Family,5,14.96,2005-08-23 16:18:25
2038,2,443,Hurricane Affair,PG,2.99,Comedy,5,13.96,2005-08-20 11:47:52
2047,1,445,Hyde Doctor,G,2.99,Classics,5,22.95,2006-02-14 15:16:03
2048,1,445,Hyde Doctor,G,2.99,Classics,5,14.96,2005-08-18 10:50:59
2052,2,445,Hyde Doctor,G,2.99,Classics,5,17.96,2005-08-22 23:27:43
2058,1,447,Ice Crossing,R,2.99,Games,5,18.96,2005-08-23 01:09:48
2060,1,447,Ice Crossing,R,2.99,Games,5,13.96,2005-08-19 04:13:43
2065,1,448,Idaho Love,PG-13,2.99,New,5,15.96,2005-08-18 00:24:30
2069,2,449,Identity Lover,PG-13,2.99,Sci-Fi,5,13.96,2005-08-19 07:26:30
2075,1,450,Idols Snatchers,NC-17,2.99,Children,5,13.96,2005-08-19 15:40:28
2076,2,450,Idols Snatchers,NC-17,2.99,Children,5,11.96,2005-08-23 06:56:15
2077,2,450,Idols Snatchers,NC-17,2.99,Children,5,13.97,2005-08-22 22:51:13
2078,2,450,Idols Snatchers,NC-17,2.99,Children,5,13.96,2005-08-23 20:27:34
2079,2,450,Idols Snatchers,NC-17,2.99,Children,5,12.96,2005-08-20 12:44:53
2080,1,451,Igby Maker,NC-17,4.99,Travel,5,20.96,2005-08-18 18:19:16
2082,2,451,Igby Maker,NC-17,4.99,Travel,5,20.96,2005-08-17 03:21:19
2085,2,452,Illusion Amelie,R,0.99,Foreign,5,3.96,2005-08-21 11:40:46
2086,2,452,Illusion Amelie,R,0.99,Foreign,5,15.96,2005-08-23 18:23:24
2095,1,454,Impact Aladdin,PG-13,0.99,Music,5,9.96,2005-08-18 03:37:31
2108,2,457,Independence Hotel,NC-17,0.99,Documentary,5,7.96,2005-08-19 19:04:00
2114,2,458,Indian Love,NC-17,0.99,Family,5,9.96,2005-08-22 07:46:05
2135,1,462,Insider Arizona,NC-17,2.99,Music,5,15.96,2005-08-20 13:43:22
2136,2,462,Insider Arizona,NC-17,2.99,Music,5,9.97,2006-02-14 15:16:03
2140,1,463,Instinct Airport,PG,2.99,Sports,5,14.96,2005-08-19 03:05:41
2153,2,465,Interview Liaisons,R,4.99,New,5,27.96,2005-08-18 13:16:31
2154,2,465,Interview Liaisons,R,4.99,New,5,24.96,2005-08-22 03:42:12
2157,1,466,Intolerable Intentions,PG-13,4.99,Documentary,5,21.96,2005-08-19 03:38:32
2164,2,467,Intrigue Worst,G,0.99,Foreign,5,10.96,2005-08-22 19:36:21
2168,1,468,Invasion Cyclone,PG,2.99,Children,5,15.96,2005-08-23 17:00:12
2176,1,470,Ishtar Rocketeer,R,4.99,Animation,5,26.96,2005-08-22 18:03:11
2179,1,471,Island Exorcist,NC-17,2.99,Classics,5,13.96,2005-08-22 13:53:04
2180,1,471,Island Exorcist,NC-17,2.99,Classics,5,11.96,2005-08-23 11:05:17
2181,2,471,Island Exorcist,NC-17,2.99,Classics,5,12.96,2005-08-21 08:38:21
2189,2,473,Jacket Frisco,PG-13,2.99,Drama,5,15.96,2005-08-20 20:21:36
2193,2,474,Jade Bunch,NC-17,2.99,Sports,5,14.96,2005-08-17 18:34:38
2194,2,474,Jade Bunch,NC-17,2.99,Sports,5,13.96,2005-08-23 15:30:48
2195,2,474,Jade Bunch,NC-17,2.99,Sports,5,11.96,2005-08-18 14:46:26
2202,2,476,Jason Trap,NC-17,2.99,Family,5,20.96,2005-08-21 15:15:19
2211,2,478,Jaws Harry,G,2.99,Comedy,5,21.96,2005-08-21 12:07:25
2214,1,479,Jedi Beneath,PG,0.99,Family,5,3.96,2005-08-19 09:56:23
2221,2,480,Jeepers Wedding,R,2.99,Classics,5,14.97,2005-08-23 03:13:01
2223,1,481,Jekyll Frogmen,PG,2.99,New,5,21.96,2005-08-23 20:53:20
2232,1,483,Jericho Mulan,NC-17,2.99,Games,5,24.96,2005-08-20 12:46:32
2242,2,484,Jerk Paycheck,NC-17,2.99,Classics,5,18.96,2005-08-19 18:58:44
2247,1,486,Jet Neighbors,R,4.99,Foreign,5,16.97,2005-08-23 19:19:06
2253,2,487,Jingle Sagebrush,PG-13,4.99,Classics,5,19.96,2005-08-17 13:03:36
2255,1,488,Joon Northwest,NC-17,0.99,Sports,5,7.96,2005-08-23 16:45:28
2260,1,489,Juggler Hardly,PG-13,0.99,Animation,5,6.96,2005-08-23 06:31:24
2262,1,489,Juggler Hardly,PG-13,0.99,Animation,5,14.96,2005-08-22 02:25:53
2263,1,489,Juggler Hardly,PG-13,0.99,Animation,5,9.96,2005-08-22 17:13:39
2271,1,491,Jumping Wrath,NC-17,0.99,Children,5,10.96,2005-08-20 18:16:34
2272,2,491,Jumping Wrath,NC-17,0.99,Children,5,10.96,2005-08-20 19:29:23
2275,2,491,Jumping Wrath,NC-17,0.99,Children,5,14.96,2005-08-23 17:09:31
2276,1,492,Jungle Closer,NC-17,0.99,New,5,18.92,2005-08-18 01:28:15
2278,2,493,Kane Exorcist,R,0.99,Foreign,5,3.96,2005-08-20 11:47:21
2279,2,493,Kane Exorcist,R,0.99,Foreign,5,4.96,2005-08-18 22:58:34
2284,1,494,Karate Moon,PG-13,0.99,Horror,5,15.96,2005-08-17 11:29:52
2285,2,494,Karate Moon,PG-13,0.99,Horror,5,7.96,2005-08-21 21:29:55
2287,1,496,Kick Savannah,PG-13,0.99,Travel,5,11.96,2005-08-23 15:39:38
2290,2,496,Kick Savannah,PG-13,0.99,Travel,5,13.96,2005-08-20 04:12:41
2291,2,496,Kick Savannah,PG-13,0.99,Travel,5,7.96,2006-02-14 15:16:03
2294,1,499,King Evolution,NC-17,4.99,Family,5,27.96,2005-08-21 11:36:15
2296,1,500,Kiss Glory,PG-13,4.99,Foreign,5,29.96,2005-08-20 09:29:35
2306,1,501,Kissing Dolls,R,4.99,Action,5,29.96,2005-08-23 12:43:42
2310,1,502,Knock Warlock,PG-13,2.99,Comedy,5,16.96,2005-08-21 12:52:54
2312,1,502,Knock Warlock,PG-13,2.99,Comedy,5,19.96,2005-08-21 13:53:59
2314,2,502,Knock Warlock,PG-13,2.99,Comedy,5,16.96,2005-08-22 10:14:33
2322,1,504,Kwai Homeward,PG-13,0.99,Drama,5,7.96,2005-08-22 05:13:05
2324,2,504,Kwai Homeward,PG-13,0.99,Drama,5,4.96,2005-08-21 02:23:03
2327,2,505,Labyrinth League,PG-13,2.99,Children,5,13.96,2005-08-18 17:06:22
2328,2,505,Labyrinth League,PG-13,2.99,Children,5,11.96,2005-08-22 05:58:23
2329,1,506,Lady Stage,PG,4.99,Horror,5,26.96,2005-08-21 17:20:55
2342,2,509,Language Cowboy,NC-17,0.99,Children,5,6.96,2005-08-18 20:44:14
2345,1,510,Lawless Vision,G,4.99,Animation,5,21.96,2005-08-18 23:37:33
2346,1,510,Lawless Vision,G,4.99,Animation,5,16.97,2006-02-14 15:16:03
2362,2,514,Lebowski Soldiers,PG-13,2.99,Drama,5,8.97,2005-08-21 15:34:23
2367,2,515,Legally Secretary,PG,4.99,Children,5,19.96,2005-08-22 15:25:33
2368,2,516,Legend Jedi,PG,0.99,Music,5,5.96,2005-08-20 23:53:40
2371,2,517,Lesson Cleopatra,NC-17,0.99,Sports,5,15.96,2005-08-23 03:58:02
2373,1,518,Liaisons Sweet,PG,4.99,Travel,5,19.96,2005-08-17 21:11:57
2381,2,519,Liberty Magnificent,G,2.99,Sports,5,22.96,2005-08-21 02:58:02
2383,1,520,License Weekend,NC-17,2.99,Sci-Fi,5,11.96,2005-08-20 05:10:39
2386,1,521,Lies Treatment,NC-17,4.99,Drama,5,21.96,2005-08-19 18:57:05
2388,1,521,Lies Treatment,NC-17,4.99,Drama,5,21.96,2005-08-19 19:52:02
2390,2,521,Lies Treatment,NC-17,4.99,Drama,5,23.96,2005-08-17 06:42:08
2392,2,522,Life Twisted,NC-17,2.99,Comedy,5,17.96,2005-08-23 13:16:15
2393,2,522,Life Twisted,NC-17,2.99,Comedy,5,19.96,2005-08-19 11:27:20
